,adj_close_BAC,high_BAC,low_BAC,open_BAC,volume_BAC,adj_close_AAPL,high_AAPL,low_AAPL,open_AAPL,volume_AAPL,adj_close_AMZN,high_AMZN,low_AMZN,open_AMZN,volume_AMZN,adj_close_QCOM,high_QCOM,low_QCOM,open_QCOM,volume_QCOM,close_price_$NDX,close_price_$SPX
1294128000,13.5852159156,14.25,14.02,14.23,218978200.0,43.1078270501,332.5,328.15,332.44,11038600.0,185.01,187.6995,183.78,186.15,5031800.0,44.3993277928,51.06,49.59,50.4,24330000.0,573.22998,1270.199951
1294041600,13.537515017,14.23,13.8,13.85,354322300.0,42.8840187174,330.26,324.8365,325.64,15897800.0,184.22,186.0,181.21,181.37,5331400.0,43.7111687001,50.8,49.85,49.89,15167700.0,572.22998,1271.869995
1293782400,12.7265997412,13.38,13.22,13.23,63036100.0,41.9718696407,323.48,321.31,322.95,6911000.0,180.0,182.3,179.51,181.96,3451900.0,43.1101183532,49.83,49.0,49.64,6304700.0,565.900024,1257.640015
1293696000,12.6693586629,13.4,13.26,13.32,88176300.0,42.1150028767,325.51,323.05,325.48,5624800.0,182.75,184.55,182.75,183.92,1961200.0,43.3191793434,50.21,49.63,50.0,5090200.0,565.619995,1257.880005
1293609600,12.697979202,13.42,13.31,13.39,74986200.0,42.3271003083,326.45,325.1,326.22,5826400.0,183.37,184.35,180.41,181.8,3120100.0,43.5456620828,50.31,49.86,49.97,7771700.0,566.780029,1259.780029
1293523200,12.7265997412,13.49,13.34,13.38,119303600.0,42.3505221105,326.66,325.06,325.9102,6283000.0,181.09,182.77,181.05,182.1,1975000.0,43.4324207131,49.96,49.57,49.77,7138200.0,566.5,1258.51001
1293436800,12.6598184832,13.4,12.96,12.98,116011000.0,42.2477264228,325.44,321.52,322.8519,8922000.0,182.14,183.14,180.45,181.9019,2249400.0,43.2146488483,49.7968,48.98,49.4,5871100.0,565.650024,1257.540039
1293091200,12.4594747091,13.3,12.97,13.26,183718500.0,42.1071956093,325.15,323.17,325.0,7969900.0,182.59,184.98,181.8905,184.34,3358200.0,43.0665639803,49.97,49.28,49.87,8194300.0,565.429993,1256.77002
1293004800,12.76476046,13.45,13.0,13.01,240618000.0,42.3101845622,325.72,323.55,324.36,9497200.0,184.76,185.45,184.11,185.0,2578100.0,43.5456620828,50.0,49.62,49.8,6859600.0,565.960022,1258.839966
1292918400,12.3831532714,12.98,12.7,12.73,163167100.0,42.1859188891,324.39,322.05,323.0,9155500.0,184.75,185.65,182.6001,183.88,5111000.0,43.5456620828,50.0,49.58,49.7,9271500.0,563.690002,1254.599976
1292832000,12.0397068016,12.75,12.57,12.59,113899800.0,41.9263272475,323.25,318.23,321.6,13771800.0,183.29,183.98,178.04,179.27,8735300.0,43.0665639803,49.83,49.15,49.72,11902200.0,560.539978,1247.079956
1292572800,11.992005903,12.65,12.45,12.55,154544200.0,41.7181334496,321.79,320.23,321.63,13818900.0,177.58,178.75,177.02,178.41,4507300.0,43.0839857295,49.72,49.26,49.65,21421200.0,559.48999,1243.910034
1292486400,11.9443050045,12.77,12.38,12.47,309278400.0,41.8014109688,322.61,320.1,321.09,11501100.0,178.04,178.3,175.04,175.58,4121500.0,43.2494923467,49.76,48.86,49.14,12338900.0,559.400024,1242.869995
1292400000,11.724880871,12.54,12.28,12.38,160612500.0,41.6856031687,323.0,319.19,320.0,14904000.0,175.57,179.0,173.5909,173.72,5810500.0,42.7616833696,49.57,48.82,49.36,10329900.0,556.22998,1235.22998
1292313600,11.8298228479,12.71,12.33,12.57,161365800.0,41.6764946901,322.54,319.0,321.73,12536000.0,173.94,175.76,173.09,174.28,3685300.0,42.8400812409,49.5,48.83,49.3,10036300.0,558.640015,1241.589966
1292227200,11.9633853639,12.881,12.515,12.86,189201500.0,41.8560618407,325.06,321.0,324.37,15707700.0,174.25,177.94,173.73,176.33,4202500.0,42.7856382747,49.76,49.1,49.52,11988400.0,557.809998,1240.459961
1291968000,12.2114300365,12.85,12.47,12.65,224667700.0,41.7116273935,321.05,318.6,319.65,9375400.0,175.62,175.95,173.36,174.88,3565500.0,43.09922976,49.5,48.9,49.0,11851800.0,557.27002,1240.400024
1291881600,12.0683273408,12.69,12.25,12.26,328639000.0,41.6072051917,322.5,319.02,322.1317,10505400.0,174.85,178.11,173.8,177.77,4555500.0,42.752972495,49.29,48.71,49.15,8862300.0,553.940002,1233.0
1291795200,11.4482156592,12.07,11.6,11.61,235158100.0,41.7701818991,321.02,317.11,319.63,11497700.0,176.29,178.16,175.2,177.49,3726900.0,42.5787550032,48.89,48.265,48.57,8634400.0,551.559998,1228.280029
1291708800,11.0379879314,11.87,11.5,11.84,215071600.0,41.4058427529,323.99,318.12,323.8,13980500.0,176.77,181.47,176.57,180.5,5077100.0,42.2216091449,49.01,48.45,48.74,14015800.0,548.780029,1223.75
1291622400,11.1047691894,11.86,11.63,11.78,132238800.0,41.6582777328,322.33,318.42,318.64,16017200.0,178.05,178.43,174.6,175.52,5654200.0,42.0931237447,48.69,48.09,48.55,10488700.0,548.309998,1223.119995
1291363200,11.3146531432,11.88,11.53,11.59,164553900.0,41.3056494877,318.65,316.34,317.01,12217600.0,175.68,176.4,174.05,175.5,4907500.0,42.5264897556,48.94,48.24,48.4,12608700.0,548.820007,1224.709961
1291276800,11.1429299083,11.74,11.35,11.37,284454000.0,41.3980354855,319.0,314.89,317.53,16529900.0,176.53,177.45,173.92,176.86,5537600.0,42.2390308941,48.65,47.89,48.04,11108300.0,547.52002,1221.530029
1291190400,10.7708628994,11.3,10.97,11.17,289105800.0,41.1703235191,317.75,315.0,315.27,16491100.0,176.55,179.32,176.0,179.16,5770100.0,41.7163784186,48.25,47.3,47.32,14431100.0,541.200012,1206.069946
1291104000,10.4372521016,11.3,10.91,11.2,267119300.0,40.48718762,314.36,310.87,313.54,17923500.0,175.4,177.7,174.9,176.95,6762200.0,40.7843148373,47.15,46.46,46.51,18176000.0,529.72998,1180.550049
1291017600,10.7803946365,11.36,11.08,11.14,144663800.0,41.2314804472,317.48,311.38,315.5,15920900.0,179.49,181.8425,177.57,179.99,9695000.0,41.1850150685,47.65,46.76,47.47,12906500.0,533.429993,1187.76001
1290758400,10.599291632,11.21,11.1,11.17,54441000.0,40.988153946,317.6999,312.94,313.74,8485200.0,177.2,178.38,176.16,177.36,4271600.0,41.5508718014,47.94,47.55,47.78,4296600.0,533.590027,1189.400024
1290585600,10.7517994252,11.3,11.1,11.18,109514300.0,40.9614791157,315.4,311.75,312.0,14775900.0,177.25,177.89,171.53,171.53,10042500.0,41.8753518799,48.2,47.14,47.41,11961200.0,537.799988,1198.349976
1290499200,10.5706964207,11.39,11.06,11.18,199123000.0,40.1722945008,311.75,306.56,310.45,18551700.0,168.2,168.81,164.62,168.61,6465300.0,41.0282193259,47.37,46.73,47.23,17892100.0,530.650024,1180.72998
1290412800,10.7708628994,11.59,11.21,11.56,223150100.0,40.7747553033,313.36,305.87,306.68,14038400.0,170.39,170.6,165.0,165.1,6142500.0,41.4811848046,48.12,46.99,47.81,13112100.0,538.169983,1197.839966
1290153600,11.1140054342,11.66,11.53,11.64,104569300.0,39.9120522535,308.4,305.24,307.97,13744400.0,164.82,164.99,162.84,163.95,4464800.0,41.6113286599,48.05,47.41,47.62,15850900.0,539.98999,1199.72998
1290067200,11.1521323825,11.82,11.63,11.78,138773700.0,40.1332581637,309.67,304.69,305.2,17660400.0,164.17,165.0,160.7401,160.7401,6225300.0,41.4030984915,48.86,47.7,48.43,20716700.0,539.039978,1196.689941
1289980800,11.0758784859,11.99,11.6,11.9,170058200.0,39.1013976533,303.99,297.76,301.2,17123200.0,158.35,160.85,157.55,157.84,4524900.0,41.628681174,48.37,46.5,46.56,25860200.0,530.809998,1178.589966
1289894400,11.3808940724,12.05,11.72,11.99,219262600.0,39.243229678,307.6,299.32,305.72,23487500.0,157.78,160.91,156.77,158.74,6571400.0,40.240480051,46.69,46.08,46.43,18386800.0,531.419983,1178.339966
1289808000,11.5334018657,12.29,12.07,12.22,112735900.0,39.9517391962,310.54,306.27,308.46,14414500.0,158.9,165.35,158.56,165.16,9648600.0,40.6612785164,47.82,46.86,47.61,11573600.0,539.619995,1197.75
1289548800,11.5524653399,12.33,12.03,12.29,170642600.0,40.0812097143,316.5,303.63,316.0,28423100.0,165.68,171.26,165.05,170.12,7160600.0,41.186192066,47.73,46.69,47.61,20070400.0,540.219971,1199.209961
1289462400,11.7907587668,12.56,12.31,12.5,130702300.0,41.2035044056,318.4,314.25,315.0,12903000.0,170.37,172.05,169.4201,171.0,5691700.0,41.5766236318,48.01,46.89,46.98,13923000.0,546.440002,1213.540039
1289376000,11.9813935084,12.57,12.2,12.35,191612200.0,41.3824209507,318.77,313.55,316.64,13722400.0,173.33,173.37,169.41,170.59,5440300.0,41.3683934634,48.0,47.25,48.0,12413500.0,549.719971,1218.709961
1289289600,11.6954413961,12.74,12.23,12.73,225038100.0,41.1286847596,321.3,314.5,321.05,13698000.0,170.27,173.14,169.06,172.67,3978600.0,41.5766236318,48.24,47.39,47.86,17430300.0,547.76001,1213.400024
1289203200,12.0099887197,12.73,12.43,12.62,247865900.0,41.4591924136,319.7702,316.76,317.2,10062800.0,171.99,173.2,168.78,170.84,5706000.0,41.4725085476,48.33,47.58,48.02,18567300.0,551.659973,1223.25
1288940400,11.7812270298,12.71,12.16,12.17,405644600.0,41.2653119394,319.57,316.75,317.99,12901900.0,170.77,171.65,168.59,169.35,5212200.0,41.9323501696,48.36,47.4,47.87,20629500.0,552.700012,1225.849976
1288854000,11.561997077,12.24,11.7,11.79,310826500.0,41.4136500203,320.18,315.03,315.45,22946000.0,168.93,172.53,168.4,169.86,7395900.0,41.9410264266,49.45,48.065,48.61,58099900.0,550.780029,1221.060059
1288767600,10.9805611151,11.55,11.31,11.46,176344100.0,40.701887474,312.88,308.53,311.37,18155300.0,168.47,168.61,162.29,165.4,6112100.0,39.6418183168,45.76,44.62,45.21,27224200.0,540.210022,1197.959961
1288681200,10.8661802702,11.59,11.3,11.56,176470800.0,40.2542708087,310.19,307.0,307.0,15497500.0,164.61,165.94,163.36,163.75,4260000.0,39.3728543492,45.94,45.23,45.75,12590900.0,537.539978,1193.569946
1288594800,10.961497641,11.58,11.36,11.5,152004500.0,39.5802433883,305.6,302.2,302.22,15138900.0,162.58,164.58,161.52,164.45,5239900.0,39.3294730641,46.0,45.14,45.52,11199500.0,533.849976,1184.380005
1288335600,10.9128857819,11.54,11.36,11.5,126825100.0,39.1638557926,305.88,300.87,304.23,15375400.0,165.23,168.5,164.81,165.8,4998500.0,39.1819766948,45.63,44.55,44.55,16651700.0,533.080017,1183.26001
1288249200,10.9900928522,11.72,11.41,11.72,180293000.0,39.7181717793,308.0,300.9,307.95,19680400.0,166.84,168.49,165.05,168.31,4684400.0,38.5399336754,44.91,44.41,44.85,11982900.0,534.27002,1183.780029
1288162800,10.9996245893,11.67,11.25,11.32,275344800.0,40.0551854895,309.9,305.6,307.65,14250100.0,167.51,169.75,166.54,168.91,5721800.0,38.5919912175,44.51,43.44,43.48,11449300.0,533.48999,1182.449951
1288076400,10.7708628994,11.48,11.03,11.08,232839500.0,40.0838121367,309.74,305.65,306.87,14033200.0,169.95,171.0,167.5,167.5701,4689600.0,38.11913521,43.99,43.21,43.98,15805500.0,535.369995,1185.640015
1287990000,10.6374185803,11.59,11.07,11.56,327390900.0,40.1866078244,311.6,308.44,309.09,14016500.0,169.0,171.99,168.32,171.57,6530900.0,38.4618473623,44.5,44.2,44.35,10215900.0,534.880005,1185.619995
1287730800,10.9043072185,11.58,11.37,11.47,173466800.0,40.008341885,310.04,306.3,309.07,13313500.0,169.13,170.17,162.27,162.45,16318400.0,38.331703507,44.27,43.61,43.85,12473200.0,534.190002,1183.079956
1287644400,10.8280533219,11.88,11.32,11.84,318784400.0,40.2750901885,314.74,306.8,312.36,19695000.0,164.97,166.13,161.29,162.67,13482500.0,38.1581783666,44.51,42.45,44.44,24931600.0,533.469971,1180.26001
1287558000,11.1997910679,11.88,11.17,11.6,655116600.0,40.4065125234,314.25,306.87,309.0,25772300.0,158.67,159.87,156.57,158.78,5790400.0,38.5052286474,44.901,44.26,44.26,11523700.0,532.440002,1178.170044
1287471600,11.2474497533,12.45,11.71,12.34,574229600.0,40.2711865548,313.77,300.02,303.4,44028000.0,158.67,162.8,157.0,160.68,7525000.0,38.3664085351,44.57,43.5,44.25,15934400.0,526.97998,1165.900024
1287385200,11.7621635556,12.37,11.83,11.96,416485100.0,41.3785173169,319.0,314.29,318.47,39036100.0,163.56,165.19,161.82,165.0,6331300.0,38.6006674746,44.8,44.13,44.78,12225400.0,535.22998,1184.709961
1287126000,11.4190210208,12.68,11.74,12.66,600410400.0,40.9543224539,315.0,304.91,307.44,32935500.0,164.64,164.88,156.75,158.4199,10135500.0,38.8587861208,45.51,44.49,45.41,18075400.0,530.780029,1176.189941
1287039600,12.0099887197,13.03,12.42,13.0,511175200.0,39.3369168871,302.47,300.4,301.69,15546300.0,155.53,156.9499,154.23,155.16,4024100.0,39.0778616106,45.35,44.81,45.02,11317500.0,530.02002,1173.810059
1286953200,12.6676785781,13.64,13.25,13.6,175054300.0,39.0545540488,301.96,299.8,300.2,22503300.0,155.17,156.79,153.85,156.69,5632800.0,39.3207968071,45.51,44.74,44.965,13543300.0,531.859985,1178.099976
1286866800,12.8869085309,13.53,13.09,13.1,136898300.0,38.8463602509,299.5,292.49,295.41,19948000.0,156.48,156.95,151.4,152.51,5280800.0,38.8609551851,45.0,43.77,44.18,13712800.0,528.539978,1169.77002
1286780400,12.534234259,13.25,13.11,13.2,101283500.0,38.4325750778,297.24,294.6,294.74,15276900.0,153.03,156.63,152.34,154.89,4486400.0,38.331703507,44.7,43.94,44.67,10971300.0,526.219971,1165.319946
1286521200,12.5628294703,13.49,13.1,13.335,173162700.0,38.2647188283,294.5,290.0,291.7129,23514400.0,155.55,156.28,152.78,155.18,6918400.0,38.834926414,44.91,44.05,44.48,12349900.0,526.27002,1165.150024
1286434800,12.6867420523,13.5,13.23,13.47,112300500.0,37.6336313786,290.48,286.91,290.3362,14585700.0,156.27,157.4,153.39,156.51,4622000.0,38.6527250167,44.96,44.14,44.91,11965000.0,523.390015,1158.060059
1286348400,12.7629959489,13.66,13.32,13.63,150771000.0,37.6297277449,291.99,285.26,289.59,23959600.0,155.4,160.68,154.6,160.6,6060800.0,38.7394875868,44.68,43.87,44.21,21696900.0,524.469971,1159.969971
1286262000,12.9250354793,13.64,13.205,13.32,191282100.0,37.597197464,289.45,281.82,282.0,17927400.0,160.87,161.21,157.01,157.08,5620000.0,38.4011135631,44.9,44.08,44.42,18459700.0,523.659973,1160.75
1286175600,12.534234259,13.45,13.13,13.27,133664600.0,36.2569498905,282.9,277.77,281.6,15546500.0,155.39,155.96,152.79,153.95,5346500.0,38.0800920535,44.43,43.35,44.43,13941400.0,513.309998,1137.030029
1285916400,12.6772103152,13.42,13.06,13.22,168814600.0,36.7618198503,286.58,281.35,283.75,16005100.0,153.71,157.44,152.2,157.06,8683400.0,38.4011135631,45.6,43.92,45.51,22457600.0,517.219971,1146.23999
1285830000,12.4889585079,13.39,13.05,13.21,148937800.0,36.9218688323,290.0,281.25,289.0,24049700.0,157.06,160.93,155.6,160.01,7606000.0,39.158116988,45.75,44.77,45.07,35751700.0,514.659973,1141.199951
1285743600,12.4961073107,13.29,13.05,13.24,156717200.0,37.3929072999,289.81,286.0,287.23,16773000.0,158.99,161.78,157.75,159.03,7287500.0,38.4444948482,44.51,43.7,43.76,14499000.0,516.309998,1144.72998
1285657200,12.648615104,13.32,13.15,13.31,124743600.0,37.3265455268,291.77,275.0,291.77,36965800.0,159.7,160.88,154.89,159.84,8494200.0,38.2340956155,44.85,43.7,44.69,23000500.0,518.01001,1147.699951
1285570800,12.6200198927,13.63,13.23,13.605,123657600.0,37.886586843,294.73,291.01,293.975,17244100.0,159.37,161.2,157.88,160.22,6446300.0,38.6874300447,45.0,44.14,44.32,14009400.0,516.48999,1142.160034
1285311600,12.9631624276,13.6,13.3,13.37,142535200.0,38.0370068619,293.53,290.55,292.1,23196000.0,160.73,160.89,155.42,155.43,10590600.0,38.6527250167,44.97,43.86,43.95,22619300.0,519.340027,1148.670044
1285225200,12.5532977332,13.43,13.12,13.31,153255800.0,37.5945950415,292.76,286.0,286.33,28075600.0,152.85,155.92,150.97,151.2,7065600.0,37.871861885,43.745,42.76,42.95,20206800.0,509.459991,1124.829956
1285138800,12.7915911602,13.77,13.41,13.63,141117900.0,37.4423533269,287.98,282.41,282.71,20903200.0,151.83,152.7,149.1,149.84,6612400.0,37.5681928894,43.76,42.7,43.55,16158500.0,513.830017,1134.280029
1285052400,13.010821113,14.0,13.64,13.95,168349300.0,36.9244712548,287.35,282.79,283.86,23859800.0,150.73,153.31,149.6,150.76,7542000.0,37.752563351,43.8725,43.11,43.21,16763100.0,515.530029,1139.780029
1284966000,13.0966067467,13.81,13.37,13.46,130367700.0,36.854205848,283.78,275.85,276.08,23524200.0,151.3048,151.95,147.35,148.7,6449400.0,37.3165814358,43.1,42.57,42.58,15241800.0,516.359985,1142.709961
1284706800,12.772527686,13.7,13.34,13.69,132686500.0,35.8314538162,277.96,273.68,277.69,22659900.0,148.325,148.98,146.5,148.9,7259600.0,36.900121099,42.75,41.9375,42.12,31733900.0,509.040009,1125.589966
1284620400,12.9155037422,13.66,13.51,13.62,120788100.0,35.9875991646,276.67,269.5,270.24,23289400.0,148.13,148.23,145.16,145.4,5827000.0,36.4142507059,42.3,41.65,41.8,16596100.0,508.929993,1124.660034
1284534000,13.0680115354,13.79,13.51,13.62,134665300.0,35.1613300295,270.38,267.84,268.17,15334600.0,145.45,145.62,143.56,144.88,4903600.0,36.4207578987,42.2106,41.01,41.1,18992800.0,508.559998,1125.069946
1284447600,13.0394163242,13.97,13.64,13.96,140042500.0,34.8802684025,269.17,265.52,266.21,14576800.0,145.75,146.7,143.832,144.5,4319400.0,35.6680926024,41.38,40.58,40.85,12885900.0,506.660004,1121.099976
1284361200,13.2967732253,14.06,13.87,13.94,164136200.0,34.7475448563,268.28,265.76,265.82,13885000.0,145.07,145.74,143.76,144.07,5077400.0,35.5726537752,41.36,40.74,40.94,16787200.0,507.570007,1121.900024
1284102000,12.9155037422,13.66,13.51,13.6,85884600.0,34.2752051775,264.5,261.4,263.19,13840800.0,142.44,142.6001,140.04,140.75,5043600.0,35.0694308681,41.04,40.07,41.02,15098000.0,502.26001,1109.550049
1284015600,12.8678450568,13.87,13.48,13.58,168549000.0,34.2309639955,266.52,262.92,265.04,15663400.0,140.38,141.37,139.26,140.3872,4958000.0,35.485891205,41.22,40.52,41.16,12190400.0,499.799988,1104.180054
1283929200,12.7439324748,13.49,13.23,13.26,102657200.0,34.211445827,264.3899,259.1,259.78,18805400.0,139.14,139.7,136.45,137.93,5828500.0,35.503243719,41.14,40.63,40.64,14073500.0,496.779999,1098.869995
1283842800,12.5914246815,13.42,13.2,13.38,127499100.0,33.5465268852,259.53,256.25,256.64,12234200.0,137.22,138.6,136.89,137.56,3883000.0,35.1995747234,40.82,39.92,40.11,18520500.0,493.679993,1091.839966
1283497200,12.8678450568,13.69,13.33,13.5,141624900.0,33.6714431639,258.78,254.5,255.09,18599600.0,138.79,139.5,136.625,136.89,6581200.0,35.03472584,40.475,39.76,40.28,14187700.0,498.959991,1104.51001
1283410800,12.658146841,13.44,13.15,13.15,154881900.0,32.8126437478,252.17,248.57,251.2623,14836700.0,135.21,135.21,132.05,132.17,5407400.0,34.7223805874,40.03,39.45,39.69,12671500.0,492.5,1090.099976
1283324400,12.5890417472,13.21,12.6,12.64,204575600.0,32.5732208803,251.46,246.28,247.47,24894200.0,132.49,132.599,126.17,126.36,7138300.0,34.3558087283,40.15,38.92,38.96,27619100.0,489.040009,1080.290039
1283238000,11.867558931,12.52,12.18,12.33,172987600.0,31.6324451564,244.56,240.35,241.85,15028100.0,124.83,125.9,122.5,122.85,4225600.0,33.2300643802,38.76,37.81,38.18,18049100.0,475.730011,1049.329956
1283151600,11.7342155722,12.6,12.27,12.54,126732000.0,31.5543724823,245.75,240.6801,240.76,13688900.0,123.79,126.95,123.69,126.03,3426000.0,33.2213881232,38.77,38.29,38.39,11909900.0,475.350006,1048.920044
1282892400,12.0390003923,12.72,12.41,12.57,158558400.0,31.4398658935,242.61,235.56,241.75,19585400.0,126.64,126.64,122.25,125.46,5080000.0,33.5250571188,38.85,37.74,38.5,16263700.0,481.950012,1064.589966
1282806000,11.8770834566,12.9,12.47,12.735,137778600.0,31.2655035878,245.75,240.2778,245.45,16660900.0,124.86,127.59,124.82,127.15,4694500.0,33.2127118662,38.82,37.98,38.67,14506600.0,474.769989,1047.219971
1282719600,12.0580494435,12.72,12.42,12.56,159923400.0,31.6051197205,243.99,237.2,238.04,21316700.0,126.85,127.37,123.83,123.85,5344500.0,33.3688844925,38.73,37.65,37.67,18753000.0,478.670013,1055.329956
1282633200,12.0390003923,12.83,12.59,12.75,156884400.0,31.2199611945,243.0,238.65,242.67,21520200.0,124.53,125.44,123.18,125.41,5369700.0,32.8422345691,38.48,37.76,38.4,15738700.0,477.440002,1051.869995
1282546800,12.2580644817,13.1,12.86,13.07,114682800.0,31.9837721903,252.0,245.25,251.79,14787200.0,126.6,129.22,126.5,127.86,3861300.0,33.2739148342,39.45,38.41,39.19,12942000.0,484.359985,1067.359985
1282287600,12.2580644817,12.99,12.75,12.98,164506800.0,32.483437305,253.92,249.0,249.39,13722500.0,127.76,128.04,126.02,127.2,4170100.0,33.5933582304,39.09,38.0,38.11,19152600.0,485.859985,1071.689941
1282201200,12.4009323661,13.37,13.01,13.28,153344800.0,32.5146663747,253.48,248.68,252.84,15239500.0,127.57,130.02,126.82,129.22,5582500.0,32.9026698062,38.84,37.72,38.75,21575900.0,488.23999,1075.630005
1282114800,12.6866681349,13.5,13.24,13.25,137585300.0,32.9297527591,254.67,251.58,252.36,12132000.0,129.65,130.81,128.26,129.25,7901500.0,33.7055950993,39.41,38.61,39.1,13506000.0,496.450012,1094.160034
1282028400,12.581898353,13.45,13.15,13.405,132047600.0,32.7866195231,254.63,249.2,250.08,15094300.0,128.86,129.98,126.79,127.34,5044700.0,33.7919311523,39.79,38.93,38.96,22319800.0,495.679993,1092.540039
1281942000,12.5628493017,13.29,13.09,13.13,99799300.0,32.2231950578,250.01,246.62,247.58,11372500.0,126.07,127.37,123.04,123.61,4024700.0,33.3602508872,38.89,37.45,37.88,14222100.0,490.730011,1079.380005
1281682800,12.6009474043,13.34,13.11,13.11,107923800.0,32.4131718983,251.88,249.09,251.65,12673900.0,124.69,127.48,124.26,126.06,3976600.0,32.7645321214,38.34,37.83,38.0,16372000.0,490.589996,1079.25
1281596400,12.4414116,13.35,13.02,13.05,146852800.0,32.7631977209,253.1,246.12,246.69,19104300.0,126.56,127.0,123.55,123.76,4367900.0,33.0149066751,38.89,37.8,37.83,19582900.0,492.570007,1083.609985
1281510000,12.5628493017,13.52,13.16,13.5,182937400.0,32.555003923,255.69,249.81,255.4,22144800.0,125.89,128.12,125.2,128.1,5541700.0,33.9818704689,39.44,38.44,39.2,21455400.0,495.480011,1089.469971
1281423600,12.9819284293,13.82,13.61,13.77,131286100.0,33.754720683,260.45,257.55,259.85,16140000.0,130.0,130.0,127.38,127.95,5706900.0,34.3444818916,40.0,39.08,39.5,17159200.0,509.0,1121.060059
1281337200,13.2486151469,14.07,13.75,14.06,121443000.0,34.0592041123,262.15,259.57,261.48,10826000.0,128.83,129.93,127.8501,128.46,5085800.0,34.3185810757,39.94,38.83,38.87,18715600.0,511.839996,1127.790039
1281078000,13.296237775,14.04,13.75,13.91,135088300.0,33.8433331682,261.49,257.63,259.78,15889200.0,128.32,128.4,125.9,126.72,5065200.0,33.3688844925,38.98,37.95,38.2,15794700.0,509.459991,1121.640015
1280991600,13.3533849288,14.1263,13.955,14.09,110927900.0,34.0526980561,263.18,260.55,261.73,10324900.0,127.83,128.0,125.82,126.77,4282300.0,33.239380413,38.7,38.12,38.21,8991900.0,511.23999,1125.810059
1280905200,13.5153018644,14.39,14.12,14.36,131865800.0,34.2192530944,264.28,260.311,262.84,15013400.0,127.58,128.47,123.0,123.06,9270800.0,33.1789451759,38.615,38.01,38.39,9949000.0,512.02002,1127.23999
1280818800,13.6581697488,14.46,14.29,14.36,96776700.0,34.0826259145,263.26,259.42,261.01,14916200.0,122.42,122.87,119.68,120.0,5953800.0,33.2048459918,38.8,38.3,38.59,10250000.0,509.850006,1120.459961
1280732400,13.7534150051,14.47,14.23,14.38,130216100.0,34.0722162247,262.59,259.62,260.44,15287700.0,120.07,120.38,117.57,119.15,5443700.0,33.4638541508,39.0,38.02,38.33,14618500.0,511.630005,1125.859985
1280473200,13.37243398,14.24,13.85,13.88,130077700.0,33.4736590559,259.7,254.9,255.8925,16007500.0,117.89,118.74,114.51,115.53,7077500.0,32.8767689903,38.3905,37.76,38.26,22121300.0,500.559998,1101.599976
1280386800,13.3629094544,14.21,13.9,14.15,124734700.0,33.5855632223,262.65,256.1,260.71,22993100.0,116.86,118.87,115.52,117.99,6175800.0,33.4811213614,39.42,38.26,39.35,21457700.0,501.019989,1101.530029
1280300400,13.3248113519,14.24,13.96,14.12,110133600.0,33.9564084246,265.99,260.25,263.67,18570900.0,117.13,118.2,116.4,117.0,5472300.0,33.4638541508,39.425,38.61,39.35,12468500.0,502.970001,1106.130005
1280214000,13.5153018644,14.65,14.18,14.52,176895900.0,34.3623863304,264.8,260.3,260.87,20884700.0,117.13,118.5,115.0658,118.43,7796100.0,33.8609999947,39.5,39.13,39.45,12596900.0,505.890015,1113.839966
1280127600,13.4772037619,14.21,13.71,13.85,159255000.0,33.7378049369,260.0998,257.71,260.0,15019700.0,118.4,118.6,114.88,118.26,11137800.0,33.8782672053,39.28,38.72,38.72,13197900.0,504.910004,1115.01001
1279868400,13.0866982112,13.8,13.47,13.68,133979700.0,33.8236848785,260.38,256.28,257.09,19049600.0,118.87,119.28,105.8,105.925,42421100.0,33.7401295205,39.66,38.78,39.03,31483800.0,499.829987,1102.660034
1279782000,13.0105020062,13.89,13.54,13.55,185760900.0,33.7044939293,260.0,255.31,257.68,23047100.0,120.07,120.87,118.02,118.71,15003400.0,33.7660303364,39.52,38.3,38.34,56097800.0,496.670013,1093.670044
1279695600,12.7247662374,13.97,13.33,13.96,203245200.0,33.0819944738,265.15,254.0,265.09,42345400.0,117.43,121.25,117.26,120.62,5011700.0,31.2191167723,37.0,35.81,36.86,22929300.0,485.959991,1069.589966
1279609200,13.1152717881,13.85,13.3,13.36,180152700.0,32.7762098332,252.9,240.01,242.9,38391100.0,120.1,120.71,117.51,120.61,6785000.0,31.7284994851,36.78,35.74,36.08,17065100.0,491.630005,1083.47998
1279522800,12.9628793781,14.02,13.3,13.97,314752200.0,31.9551455431,249.88,239.6,249.88,36588500.0,119.94,120.74,117.0,118.38,5030900.0,31.7457666957,37.08,36.2,36.26,19903100.0,486.76001,1071.25
1279263600,13.3152868263,14.67,13.96,14.63,438430600.0,32.5172687972,254.97,248.41,253.18,37137800.0,118.49,121.92,118.01,121.28,6227900.0,31.0464446662,37.22,35.74,36.97,24808900.0,484.209991,1064.880005
1279177200,14.6582449396,15.69,15.06,15.66,177237600.0,32.7189565388,256.97,247.3,248.23,29459500.0,122.06,122.48,119.26,120.13,6047700.0,31.840736354,37.12,36.38,36.99,18840400.0,498.119995,1096.47998
1279090800,14.9249316572,15.72,15.42,15.6,115645600.0,32.8851212137,255.8,249.0,249.38,29001700.0,123.3,123.75,121.4749,123.03,5257000.0,31.8580035646,37.09,35.98,36.24,31169000.0,497.470001,1095.170044
